,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W,score_of_A
112,153687559.7571471,105,Michael,1996,40912,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.2556158619081102,0.08199904353545864,3.8001171657989747
113,132854020.96854071,102,America's Sweethearts,2001,53873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.1949593887580479,0.08287320298486771,3.67114447698625
114,235978389.81192487,95,Flashdance,1983,46325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.2547431780034381,0.06016539648834701,0.5250733680416827
115,85922269.9142742,106,Non-Stop,2014,228765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, France, USA, Canada",4,0.29811614309930373,0.02123401858646444,2.9037467997114503
116,138723346.76847747,113,The Haunting,1999,67924,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.1783333421436541,0.04075730773330816,3.455742184871409
117,151645815.96600583,116,Crimson Tide,1995,94508,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,USA,1,0.6306689083732903,0.07462496457120849,3.488511732587955
118,103105882.3578,111,RED,2010,266990,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.15143877060458025,0.06149798785736478,2.3541606170534113
119,165805599.0332706,105,Father of the Bride,1991,65139,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.2803483059724695,0.02102721604362053,2.606977195743265
120,96914579.35305443,150,The Lone Ranger,2013,204950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,0.4028208477308222,0.11288524186351041,2.7641611884507205
121,96623504.27729274,124,Oblivion,2013,441117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,USA,1,0.08648905475974146,0.03795532000297093,3.4775905249603363
122,110948169.11504628,129,Inside Man,2006,307373,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.9117924213106189,0.04306860284988725,4.351576002166228
123,117643229.26979764,90,Along Came Polly,2004,117795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.15871272198949457,0.10525771312392877,2.7859417897962704
124,158706878.48465443,110,The Hand That Rocks the Cradle,1992,37243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.46016674282716313,0.02116030465893002,1.1361762742577397
125,829019871.6193037,77,Peter Pan,1953,115815,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,0.20016034769150023,0.0441499926960209,0.13841508162907146
126,71111010.64079131,118,Sisters,2015,57603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.08297254852858502,0.020391959852694857,1.0566774886627723
127,116947707.95319311,85,Brother Bear,2003,84839,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.033703221421953686,0.14647458678039088,1.4992177421544963
128,237315208.869934,106,Stripes,1981,61964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,0.567232069921669,0.0936218721475244,1.4606727987758
129,196535724.38401705,137,Aliens,1986,586264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.31553508069927755,0.19025770260916516,1.6621008013619578
130,1517787296.2393384,88,Pinocchio,1940,121607,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,0.047253243959028184,0.025543425192147307,0.23665492773886257
131,119360116.37671544,95,Atlantis: The Lost Empire,2001,91079,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.13890687758506354,0.14647458678039088,1.4313130365506457
132,147071435.60069066,113,Cliffhanger,1993,111134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Italy, France",3,0.5282904004052676,0.02113091519384768,2.389032583413181
133,290699114.82908666,147,Apocalypse Now,1979,534101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,0.6730983418528113,0.07448909856732248,2.9629045897998676
134,97469385.09317878,121,Valkyrie,2008,210045,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"USA, Germany",2,0.38111047704217715,0.15951640144120793,3.5482793477684758
135,100257574.2618,115,Beowulf,2007,154158,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7972297566108274,0.02118254077290005,2.2402037772111587
136,100299212.86676016,96,Bridge to Terabithia,2007,128736,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.042639760410824366,0.04276066015986457,1.5212598177263552
137,123376276.13145988,139,The Talented Mr. Ripley,1999,159427,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.23020450146006433,0.023732229971741712,4.293956967631653
138,134446216.64364618,109,Congo,1995,41482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,USA,1,0.16575464322993075,0.23656895584830395,1.3912639151166128
139,281854283.34014213,116,Alien,1979,693076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"UK, USA",2,0.9773578648821781,0.07578250589654668,2.2946887838241343
140,179487895.22858682,102,Moonstruck,1987,46044,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.5440572066356902,0.14249538248353696,2.701590298091899
141,103845752.08852804,104,The Dukes of Hazzard,2005,73210,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.20564913596970014,0.06097179739762326,0.7836289538832971
142,92319777.6792,108,Dear John,2010,124342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,USA,1,0.6286350748021293,0.08907656948496744,2.0476974668325303
143,184206556.88006964,94,The Golden Child,1986,50146,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.6651318699898304,0.07413873673039233,1.4199021245149486
144,146809703.74695712,128,Cape Fear,1991,151203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.2354087994652814,0.023137497534216265,4.875651168798749
145,126854969.8599144,162,The English Patient,1996,163976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"USA, UK",2,0.23020450146006433,0.024265995790025877,4.213685693584734
146,109754613.8139185,138,We Were Soldiers,2002,119081,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2,0.12431044638854556,0.022087604023158548,2.9524588189214622
147,302340557.29800004,99,Hooper,1978,10805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.2384407348596319,0.07334163605574119,2.0329661767973692
148,103909304.8008,146,Man on Fire,2004,301043,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, Mexico",3,0.6306689083732903,0.020445783713850564,4.165814993757289
149,144538870.88137546,137,Backdraft,1991,68044,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.086522133697891,0.0819460366764956,4.843816320465937
150,137465464.51363248,115,White Men Can't Jump,1992,70582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.3722275320744748,0.12508283387928718,2.619279977617781
151,178955176.05865693,117,Cocoon,1985,55569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,1.086522133697891,0.044157056425745314,1.064930967979444
152,125465409.0725711,178,Braveheart,1995,870120,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,0.2379857736441245,0.04409772527312601,0.3592095049994962
153,106088527.23658878,127,The Rookie,2002,31523,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.18945359071975068,0.11994649945727283,2.0505283914087515
154,114623759.62477069,162,Any Given Sunday,1999,107411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.7876927294454744,0.09226745857743367,4.554415674009022
155,136117108.28623354,112,The Last of the Mohicans,1992,134387,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5380005595961527,0.024614278261449424,1.4270766528469025
156,116951946.56416544,169,The Horse Whisperer,1998,38499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,0.42097629370377004,0.022038471679981,3.9319095994009845
157,100427807.475,152,Ray,2004,126294,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.522894815932425,0.023732229971741712,1.2394460662190914
158,99709096.54032388,115,Ladder 49,2004,53405,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.12462765124064544,0.0832752518381772,2.888163384975649
159,83002027.52610224,126,Hugo,2011,278771,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"USA, UK",2,1.2354087994652814,0.2462771843454387,2.028326527516109
160,92408401.31998818,91,Monster House,2006,88085,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.0815163913564846,0.022185483085956637,1.288646067090531
161,102937190.51232605,83,Spirit: Stallion of the Cimarron,2002,57352,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,0.07470075838160904,0.18364084719093765,1.825437692841275
162,105821978.720687,112,Hollow Man,2000,114655,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Germany",2,0.34154113246843726,0.100717264484725,2.638078409930846
163,93887518.87319952,128,The Interpreter,2005,93746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, France, Germany, USA",4,0.495226956732753,0.020817992110618227,3.6126062939352943
164,87780930.17657991,116,Fred Claus,2007,37240,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.24600394961881097,0.1681307670945154,2.3237344513493374
165,87709899.75866891,104,1408,2007,238313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.23996590417220995,0.022427974532330964,1.5103863390052192
166,105020202.32648648,121,Chocolat,2000,167505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,0.6286350748021293,0.022087604023158548,1.017005884577517
167,101858373.37666167,83,Scary Movie 2,2001,137102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.17599008899482427,0.05879213727776155,0.08568548873989346
168,92593095.43740468,109,White Chicks,2004,116179,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.17599008899482427,0.09389352678428439,0.7128842479739812
169,170975387.95280176,111,Purple Rain,1984,21910,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,USA,1,0.10577208010546227,0.02107914067888307,0.24278195858896545
170,82399694.13408892,112,Fool's Gold,2008,68350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,0.3853680413440923,0.015010384199658573,2.756219870484837
171,108735840.07086924,120,Blade,1998,221604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.06725811322012362,0.10714242242401506,2.403296229998573
172,82157301.76626268,123,Seven Pounds,2008,263399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.1541059346230307,0.01898818002284166,3.234741314344205
173,105175862.5894022,113,The Thomas Crown Affair,1999,82468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,0.40455666490102,0.022379724743630806,2.4298088601967844
174,161542075.56604704,112,Witness,1985,80389,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,0.4592325454141206,0.024133859898511932,2.1440374983093125
175,68566296.0,104,Book Club,2018,13350,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.034513628622969826,0.019788563997086298,2.962844185837319
176,172419494.93620214,131,Octopussy,1983,89018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA",2,0.2772746541830679,0.02033796909586528,0.5487068591182839
177,171782254.87117684,117,Sudden Impact,1983,40931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.3658918455887712,0.12444742747682787,2.3723256580496885
178,92526454.31931804,117,Holes,2003,70136,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.39162104070083614,0.022903877614417152,2.699045730154487
179,79042776.7669,99,Role Models,2008,209420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA",2,0.15608941334306584,0.04169868179870514,1.603415206926801
180,70730688.24427736,139,Hacksaw Ridge,2016,341978,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Australia, USA",2,0.2379857736441245,0.024265995790025877,0.4427725811410377
181,96056982.32340659,100,102 Dalmatians,2000,33184,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,0.11836219666072773,0.04083552360884767,2.273492565665751
182,101509190.13261959,122,End of Days,1999,100607,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.48785943684242017,0.03954613730475698,2.9029769470042104
183,95115705.59187382,123,The Mexican,2001,97579,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Mexico",2,0.4028208477308222,0.04024486291990207,3.210232509631468
184,136126530.26190004,100,Uncle Buck,1989,77163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.31191953952948687,0.4799337456190083,1.0123434532852984
185,81274967.36831382,102,Charlie Wilson's War,2007,99968,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Germany",2,0.7560477914049833,0.18620265383867518,4.471974177905044
186,100947098.28276552,118,The Bone Collector,1999,139971,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada",2,0.5443015248495188,0.018572997947115075,3.3426632980265083
187,91154318.6659145,110,The League of Extraordinary Gentlemen,2003,156384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Germany, Czech Republic, UK",4,0.06725811322012362,0.03874491075792738,1.5269229431912121
188,609710037.1830001,220,The Ten Commandments,1956,64297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.08473042106770458,0.023847684850056405,0.5381856038467752
189,81880561.64093219,104,Step Up,2006,103640,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.17865593417612094,0.0593279186349444,0.9262646738084023
190,227066481.2436,95,The Muppet Movie,1979,33624,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.1275023281855692,0.024045292948979495,0.5574589193547145
191,86978456.58030094,106,Barbershop 2: Back in Business,2004,14975,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.11394192745814094,0.08203758127184531,1.1318032392338444
192,71532736.35269435,106,Mirror Mirror,2012,78382,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.15772821034028942,0.0641060652138126,1.7475207370584078
193,80864793.21611169,85,Flushed Away,2006,100641,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.19755249197096691,0.099367388280801,2.870525899904847
194,90126229.19140464,87,Down to Earth,2001,22732,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Canada, Australia, USA",4,0.20026434341420973,0.03358529286848963,1.5779420494431755
195,80219117.49669138,126,Deja Vu,2006,271210,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"USA, UK",2,0.6306689083732903,0.02123401858646444,3.3832799482758253
196,4228100.821755469,100,Dirty Dancing,1987,171797,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.1703513169101211,0.02213660751105973,0.9814784932788801
197,31137983.86848753,104,Life,2017,166991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.16797630566939042,0.14669774251937592,2.2889686189378127
198,71598135.77682309,113,Unknown,2011,231493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, Germany, France, USA",4,0.29811614309930373,0.020922911603509883,2.373143447183109
199,73875046.9337,111,Forgetting Sarah Marshall,2008,243722,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.2718858247616251,0.07447735866109598,1.6186352080699944
200,118986954.85443912,115,Flatliners,1990,76910,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.795342530468743,0.04286928366415929,3.5681692434917793
201,90078249.81382623,128,Rules of Engagement,2000,43390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"UK, Germany, Canada, USA",4,0.5817664984209296,0.018692702413738455,4.977827470309837
202,90076530.05781436,107,The Cell,2000,90498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Germany",2,0.15772821034028942,0.06469810386885234,0.8648743967606439
203,81145668.4398,118,Friday Night Lights,2004,54838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Germany, USA",2,0.4443172627898338,0.04995305319213391,1.8114495679266267
204,124108822.87358676,116,Harlem Nights,1989,21784,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.026202753995892406,0.08947032168452845,2.20506876232276
205,89272033.77622357,100,Coyote Ugly,2000,101439,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.05692220805020333,0.015605334101949619,2.310970828063241
206,70785378.71483502,99,Baby Mama,2008,38864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.03576602733769176,0.06626687709393057,1.7209463305772583
207,99694538.0996362,114,The American President,1995,50394,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.7240895922957961,0.18620265383867518,3.697030844106378
208,88197386.00135553,108,Bruno,2000,3805,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.031392357654163226,0.018243395829797168,1.5157611443492243
209,93137908.99754718,114,Hope Floats,1998,24742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.09756047309398935,0.06242722281095754,2.2115461584573453
210,75068615.30846272,167,The Good Shepherd,2006,94503,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.08889387746248265,0.1923837044498269,3.6833781863783246
211,81586291.41042879,135,Love Actually,2003,369006,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA, France",3,0.13247991264127026,0.15413847706657438,1.3940818596050581
212,79050214.11704803,122,Hellboy,2004,278344,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.5024929562482552,0.21319206282263325,1.5557849023880186
213,78850069.53097495,101,Dawn of the Dead,2004,217937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"USA, Canada, Japan, France",4,0.34352203710569257,0.06797529259295305,1.4133014696423567
214,180598256.6482128,104,The Blue Lagoon,1980,62226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.30008565406704973,0.03231306230947848,0.4392885332399902
215,984326.02891868,149,2001: A Space Odyssey,1968,528357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"UK, USA",2,0.3230897019910383,0.14021212026345417,0.15773610469605076
216,80067593.42110129,139,Open Range,2003,62454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1,0.12510097944560417,0.023276339837782524,4.271830068181155
217,59849873.39877266,116,Baywatch,2017,121908,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, China, USA",3,0.19649115509542128,0.01589393927034377,2.315169719413581
218,74911685.0922885,85,Red Eye,2005,104961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.5282978432359464,0.02247610185053903,1.6726131742847923
219,82480677.28547247,84,The Animal,2001,54730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.13656008308047918,0.03358864104315872,0.9341421687488813
220,73799379.549,145,Memoirs of a Geisha,2005,131293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.2121727461860693,0.04450787068758535,0.40258432359561325
221,117185297.53768373,103,Pet Sematary,1989,80723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.12273659322333548,0.6079863389996045,0.3039238182069388
222,73111443.84179999,98,13 Going on 30,2004,144746,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.24350381845561844,0.042943152798305954,2.1876470535370416
223,103006013.22180454,117,Unlawful Entry,1992,16498,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Japan, USA",2,0.3012875736046118,0.021416551866102456,2.590096205407854
224,79696118.37414496,96,The Time Machine,2002,112861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.10928953524364814,0.035670616541712885,1.3709627140690723
225,79767156.90606579,112,Rat Race,2001,102671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.11921880187483001,0.08628851013255451,0.8901226570616763
226,98873992.1456293,130,Tombstone,1993,113161,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.18552531524747504,0.07109029369831463,3.448961950445136
227,72330791.31686425,101,White Noise,2005,46444,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"UK, Canada, USA",3,0.0570451679455575,0.014547416959814433,1.4785736196130272
228,77136341.20536545,95,Just Married,2003,65020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Germany",2,0.3572359058955404,0.05662245306258825,1.0016657749156004
229,71974679.53184332,118,Be Cool,2005,65637,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.3453345949513535,0.15978346514106745,3.0136595782497664
230,73780962.55829999,103,Saw,2004,345065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.3095930994960603,0.1781499401950394,1.6644765710554559
231,58461091.40440392,117,The BFG,2016,66199,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, India",2,1.454859333535564,0.07587275109082016,0.4883703719906479
232,84187144.88656506,107,Never Been Kissed,1999,78228,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.29096005440751943,0.10696817223711066,1.7273422111817325
233,140774679.40100232,134,Never Say Never Again,1983,59515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA, West Germany",3,0.07751778945262591,0.021387576933611943,2.4323535690936553
234,68977902.51905869,139,The Guardian,2006,83543,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.39162104070083614,0.019788563997086298,2.122984594625995
235,86560995.05342025,124,The Jackal,1997,100226,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, France, Germany, Japan",5,0.3381374351544923,0.017323944250407886,3.250287908248674
236,86378351.18177648,129,Starship Troopers,1997,249082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.34154113246843726,0.021387576933611943,0.5269421237330414
237,57589600.34032505,115,Assassin's Creed,2016,158960,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, France, UK, Hong Kong, Taiwan, Malta",6,0.12116802735089895,0.016106745154737083,2.771119854843627
238,74159705.27911174,112,Crash,2004,395504,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany",2,0.17234088338091436,0.1724175366747225,1.9956052939471567
239,59842926.36760076,95,The Woman in Black,2012,162764,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"UK, Canada, Sweden",3,0.1254915106850449,0.02128534979122231,0.20369148238722593
240,103470719.53850214,81,Problem Child,1990,29084,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.3906117731977027,0.09753610943471959,0.9426604295510623
